# Mean_Fitness,Std_Dev,Top_1_Fitness
6.399242512605260202e+01,4.691548005758311746e+01,2.994063668418215229e+01
8.173117482891352381e+01,5.762785018578363605e+01,2.994063668418215229e+01
1.008678404321579762e+02,6.209382445609256251e+01,2.994063668418215229e+01
1.229425892875355686e+02,4.829342283881782549e+01,2.994063668418215229e+01
8.574491016486237527e+01,4.019419416255822597e+01,2.994063668418215229e+01
1.059456865575687488e+02,5.560230700404915893e+01,2.994063668418215229e+01
1.005097610707965430e+02,7.174738283966492247e+01,2.994063668418215229e+01
7.054220660916895724e+01,5.441076212202143125e+01,2.994063668418215229e+01
6.795523589740506054e+01,5.151104257985269896e+01,2.994063668418215229e+01
7.240574076455284569e+01,5.559871376792770548e+01,2.994063668418215229e+01
5.913329439751369421e+01,4.818948874276596683e+01,2.994063668418215229e+01
6.404950774354395548e+01,5.058561475444290778e+01,2.994063668418215229e+01
6.828015322238130125e+01,5.244085519030947751e+01,2.994063668418215229e+01
7.634748892608975268e+01,5.198281603764481673e+01,2.994063668418215229e+01
5.630221929259266744e+01,4.448403444352479141e+01,2.994063668418215229e+01
6.399985170802729328e+01,5.154053281057811375e+01,2.994063668418215229e+01
1.162093174400611559e+02,6.926951194255737221e+01,2.900085166237455780e+01
9.323599389056934683e+01,6.187549803442787066e+01,2.900085166237455780e+01
9.806564382577813888e+01,6.310915502133022414e+01,2.900085166237455780e+01
5.741359351046666859e+01,4.671227571107250753e+01,2.900085166237455780e+01
7.521499077672027056e+01,5.412431048750074325e+01,2.900085166237455780e+01
5.253272492593929144e+01,4.523214447515894676e+01,2.900085166237455780e+01
8.748786430010389381e+01,6.399879077289747897e+01,2.900085166237455780e+01
6.032513921921056266e+01,5.022960293996317205e+01,2.900085166237455780e+01
7.070045129284414998e+01,5.601442336848159442e+01,2.900085166237455780e+01
9.952329456774762662e+01,6.296705827270863409e+01,2.900085166237455780e+01
6.428978441168224833e+01,4.729421939403409425e+01,2.900085166237455780e+01
7.932238773949075039e+01,5.122611653047729874e+01,2.900085166237455780e+01
8.326777888258803273e+01,5.959560061291688982e+01,2.878154536787543805e+01
9.492338915313584380e+01,6.337577325015420371e+01,2.878154536787543805e+01
5.773593071714435609e+01,4.259514764331199643e+01,2.878154536787543805e+01
8.133182014993097653e+01,5.534801445077546589e+01,2.878154536787543805e+01
6.983707341272882729e+01,4.228613737037773035e+01,2.878154536787543805e+01
6.491751243550406514e+01,4.764651113740335120e+01,2.803319014031254142e+01
6.049358702312424896e+01,4.754873443880941863e+01,2.495162410068375891e+01
5.969996278983563798e+01,5.256277629648642602e+01,2.495162410068375891e+01
6.067026063166317584e+01,5.420828023005604734e+01,2.495162410068375891e+01
9.648099061047314251e+01,7.479698032273620356e+01,2.495162410068375891e+01
5.131615281019751507e+01,5.004498868884621743e+01,2.495162410068375891e+01
7.888633852691873471e+01,6.947426232932883750e+01,2.495162410068375891e+01
7.047896368225406150e+01,5.710636117975351311e+01,2.495162410068375891e+01
7.296801907736548287e+01,6.890279254884352156e+01,2.495162410068375891e+01
7.419817206860064118e+01,6.080646958771210109e+01,2.495162410068375891e+01
5.063723561889010938e+01,5.111196582754251949e+01,2.495162410068375891e+01
6.211642158975049455e+01,5.937685042377379574e+01,2.495162410068375891e+01
6.432576319500600448e+01,5.879996449312518791e+01,2.495162410068375891e+01
5.284618689704849714e+01,5.255941201855466716e+01,2.495162410068375891e+01
6.153092220545094904e+01,6.108331491341989761e+01,2.394183647293618833e+01
6.949344907445420461e+01,6.160364458349818051e+01,2.394183647293618833e+01
6.729476668784839433e+01,6.071521102333262121e+01,2.394183647293618833e+01
6.506863290055848381e+01,6.349877388350783747e+01,2.394183647293618833e+01
5.659835686004203126e+01,5.751148314720332166e+01,2.394183647293618833e+01
6.095817552089319946e+01,5.981625295035946976e+01,2.394183647293618833e+01
8.235908972711254705e+01,5.830266931556084842e+01,2.394183647293618833e+01
6.764511820767776840e+01,5.647282063595350365e+01,1.835097551281970141e+01
6.857848273744450296e+01,6.028965463439955386e+01,1.835097551281970141e+01
6.304032542828186081e+01,6.441882425664454104e+01,1.835097551281970141e+01
9.944013761529845397e+01,8.003940443696218665e+01,1.835097551281970141e+01
7.246847866703564023e+01,6.594485919733125456e+01,1.835097551281970141e+01
5.952374391513296814e+01,5.488704591875587369e+01,1.835097551281970141e+01
5.982165853785667053e+01,5.209550885208666671e+01,1.835097551281970141e+01
6.458466262726076934e+01,5.165141271502029241e+01,1.835097551281970141e+01
4.962929064096631748e+01,5.028612957208256518e+01,1.835097551281970141e+01
5.558416830755461291e+01,5.347547385465794889e+01,1.835097551281970141e+01
5.304579504460937045e+01,4.940681886636551923e+01,1.835097551281970141e+01
4.892247225849666137e+01,4.801333818770300610e+01,1.835097551281970141e+01
6.047977300298995118e+01,5.223011975759221315e+01,1.835097551281970141e+01
8.398902192961790547e+01,6.740925078250350566e+01,1.835097551281970141e+01
8.030095368797746858e+01,7.186232068999827050e+01,1.835097551281970141e+01
6.311128368034157177e+01,4.693214437314011889e+01,1.835097551281970141e+01
6.334509954269590537e+01,5.296425033947935646e+01,1.835097551281970141e+01
6.354393205484997509e+01,5.586249903314330112e+01,1.835097551281970141e+01
7.857547360667919634e+01,6.173856140501210632e+01,1.835097551281970141e+01
4.906578035374436553e+01,4.936184351571701256e+01,1.835097551281970141e+01
6.099812946082163023e+01,5.873422715247190240e+01,1.835097551281970141e+01
5.835969654787703575e+01,6.415971669057981330e+01,1.835097551281970141e+01
5.416105306071541747e+01,6.410679236801259151e+01,1.835097551281970141e+01
7.390807672556034902e+01,7.261226503778442520e+01,1.810595219107032960e+01
9.203362276091802130e+01,6.400673263844687710e+01,1.810595219107032960e+01
1.026075401063023094e+02,7.905202028598156971e+01,1.810595219107032960e+01
1.006796640498192090e+02,8.953835326577804210e+01,1.810595219107032960e+01
6.408443705761290232e+01,7.273875996863137061e+01,1.810595219107032960e+01
5.462649846525132347e+01,6.831612942653588050e+01,1.810595219107032960e+01
6.141814834852124250e+01,7.222494742736762419e+01,1.810595219107032960e+01
6.527593784091118323e+01,7.638436206176807275e+01,1.810595219107032960e+01
9.264477220338805807e+01,9.750106477335619104e+01,1.810595219107032960e+01
6.213732856914077729e+01,7.696995204973515570e+01,1.810595219107032960e+01
5.462900706710594534e+01,7.147078450410461414e+01,1.785945304585668225e+01
6.264427438446175245e+01,7.611665481301811553e+01,1.785945304585668225e+01
4.707596032205901793e+01,6.029393620571749324e+01,1.565358523812851388e+01
6.965846720343306231e+01,8.084859872796991453e+01,1.565358523812851388e+01
5.035220333898049461e+01,6.315351652492831391e+01,1.565358523812851388e+01
5.246752565119818712e+01,7.204323182521835633e+01,1.565358523812851388e+01
6.447869535137695607e+01,7.407698737284643187e+01,1.526651655739648561e+01
5.218626406977161025e+01,6.516749691391974864e+01,1.526651655739648561e+01
4.650138229572814197e+01,5.888439505304656052e+01,1.526651655739648561e+01
5.290981953820876527e+01,6.322630771372981684e+01,1.526651655739648561e+01
5.457987633717404918e+01,7.025109296029251027e+01,1.526651655739648561e+01
5.616704932372088166e+01,6.987733591767756991e+01,1.526651655739648561e+01
5.434927921682263019e+01,7.102098645269762756e+01,1.526651655739648561e+01
7.092236898451436389e+01,7.963322423979894893e+01,1.526651655739648561e+01
9.038466542905712231e+01,7.565537941173693071e+01,1.526651655739648561e+01
5.130529068622595190e+01,6.936370902678680750e+01,1.526651655739648561e+01
5.057475329629693306e+01,6.698570784056271066e+01,1.526651655739648561e+01
6.481147457374081000e+01,7.457829313677775929e+01,1.526651655739648561e+01
7.544584284264036000e+01,7.627176702082428505e+01,1.526651655739648561e+01
3.922788111366629948e+01,5.117538987068176226e+01,1.526651655739648561e+01
5.551480185265156564e+01,6.574938174788613310e+01,1.526651655739648561e+01
5.110875220291865162e+01,6.704248715418134452e+01,1.526651655739648561e+01
5.347831786162790024e+01,6.616678947681211298e+01,1.526651655739648561e+01
5.381525770479522919e+01,6.540130056547684489e+01,1.242131646278930646e+01
5.327710261011910831e+01,6.889460640983638484e+01,1.242131646278930646e+01
5.230159206478786160e+01,7.542553345704729395e+01,1.242131646278930646e+01
8.572781422867424794e+01,7.921216522896271783e+01,1.242131646278930646e+01
5.716051437678601133e+01,7.118543832540865424e+01,1.242131646278930646e+01
5.581779461450544488e+01,6.453078500160903275e+01,1.242131646278930646e+01
7.447725638707713358e+01,7.938410719581253261e+01,1.242131646278930646e+01
5.214440230229401863e+01,6.854536019423645143e+01,1.242131646278930646e+01
4.512214359863439483e+01,6.516690734506688898e+01,1.242131646278930646e+01
4.837342275676356707e+01,6.686438381580623513e+01,1.204239792774666284e+01
7.799374175778883966e+01,8.296611767823723937e+01,1.204239792774666284e+01
6.381073288071993233e+01,7.215851234070539988e+01,1.204239792774666284e+01
5.461469112225887557e+01,7.002476038171950279e+01,1.204239792774666284e+01
5.867705130398591251e+01,7.634179374754374692e+01,1.204239792774666284e+01
6.076396262857904418e+01,6.817532100106593873e+01,1.204239792774666284e+01
5.611998627130144257e+01,6.463844682791311413e+01,1.204239792774666284e+01
8.317166823908038964e+01,8.214266369365105902e+01,1.204239792774666284e+01
6.074399602636025008e+01,8.039881633676752415e+01,1.204239792774666284e+01
6.171735026668652324e+01,8.045171635653348119e+01,1.204239792774666284e+01
8.793525290605258249e+01,8.775143109657216201e+01,1.204239792774666284e+01
5.946945976370166420e+01,7.704817092691337166e+01,1.164354920843739194e+01
5.119609362023854260e+01,6.954365802649031991e+01,1.164354920843739194e+01
6.192382481369811842e+01,7.203602249588347206e+01,1.164354920843739194e+01
4.745713922507112414e+01,6.592338550109148798e+01,1.164354920843739194e+01
6.872590638802265062e+01,7.875284753048511277e+01,1.164354920843739194e+01
6.101170611936687749e+01,7.292609668302151249e+01,1.164354920843739194e+01
5.520660074053490973e+01,7.053481322370166140e+01,1.164354920843739194e+01
5.491537562316075594e+01,7.507622089311368541e+01,1.164354920843739194e+01
3.843288477771795897e+01,5.688343247665829949e+01,1.164354920843739194e+01
6.427513587015998553e+01,8.085741394191825293e+01,1.164354920843739194e+01
4.222925431215956138e+01,6.755821859477325120e+01,1.164354920843739194e+01
3.856372224579555308e+01,5.809120899247104575e+01,1.164354920843739194e+01
5.426245066596127486e+01,7.139539480614554634e+01,1.164354920843739194e+01
6.183564811416891871e+01,7.917319460674360698e+01,1.164354920843739194e+01
7.167757379634829817e+01,7.673247588779614148e+01,1.164354920843739194e+01
6.795386604577609546e+01,7.398706772912257179e+01,1.164354920843739194e+01
7.264328736057581182e+01,9.058827612030087550e+01,1.164354920843739194e+01
5.259461937851848745e+01,7.927409190751340873e+01,1.164354920843739194e+01
4.712787610832648966e+01,6.539609427965650923e+01,1.080099848494333514e+01
5.758427759929318057e+01,6.285195394345157638e+01,1.080099848494333514e+01
7.422192233623798074e+01,7.879904627135937289e+01,1.080099848494333514e+01
5.261651089447902763e+01,7.114925408829789433e+01,1.080099848494333514e+01
3.743643482610578843e+01,5.639071347989740701e+01,1.080099848494333514e+01
5.033088283018609843e+01,6.661040966629161630e+01,1.080099848494333514e+01
5.503784256383330842e+01,6.720002432602592535e+01,1.080099848494333514e+01
5.034875164496290978e+01,7.168152997997913189e+01,1.080099848494333514e+01
4.481538445185110220e+01,6.619178228587583135e+01,1.080099848494333514e+01
4.599654351377417072e+01,6.829060824265113183e+01,1.080099848494333514e+01
4.674513540598963601e+01,6.732144299310701285e+01,1.080099848494333514e+01
6.227117470684363809e+01,7.936497066318261773e+01,1.080099848494333514e+01
4.312641131783888682e+01,6.473177486254751045e+01,1.080099848494333514e+01
6.539107857920076583e+01,8.292903387752070898e+01,1.080099848494333514e+01
7.394541064894742988e+01,8.400086996725765687e+01,1.080099848494333514e+01
4.074750037754782994e+01,5.828722018090277857e+01,1.080099848494333514e+01
4.602569302604997858e+01,6.948126508892887898e+01,1.080099848494333514e+01
7.662756183272738042e+01,8.404604593279205460e+01,1.080099848494333514e+01
5.229962642118540828e+01,7.512419953280509333e+01,1.080099848494333514e+01
9.494954108101296697e+01,9.902394328095618903e+01,1.080099848494333514e+01
1.123220736050470379e+02,9.771717615956364966e+01,1.080099848494333514e+01
5.872033821401133480e+01,6.994235222019675291e+01,1.036762749561302144e+01
5.706670690507023380e+01,7.625561958270519369e+01,1.036762749561302144e+01
5.475762761307574777e+01,6.230115780522233848e+01,1.036762749561302144e+01
4.118786019174298474e+01,6.413867650929576314e+01,1.036762749561302144e+01
5.111129947315870936e+01,6.888886609627213886e+01,1.036762749561302144e+01
6.012027954002881103e+01,7.438027958108749260e+01,1.036762749561302144e+01
5.633585996405611240e+01,7.466337617474647459e+01,1.036762749561302144e+01
4.879131858040005199e+01,6.506795412041512350e+01,1.036762749561302144e+01
5.319777270485114684e+01,7.332241329652676143e+01,1.036762749561302144e+01
4.632626758302844650e+01,6.660690288045564955e+01,1.036762749561302144e+01
4.971765125003392427e+01,6.875566064572691971e+01,1.036762749561302144e+01
4.371089707524222234e+01,6.326308479887080694e+01,1.036762749561302144e+01
4.608009413515772223e+01,6.400044053560633017e+01,1.036762749561302144e+01
5.969021849951005976e+01,7.760233895109726632e+01,1.036762749561302144e+01
4.346837328159485736e+01,6.500971109298693307e+01,1.036762749561302144e+01
4.562739803869165200e+01,6.556357956254706210e+01,1.036762749561302144e+01
5.627609754131255926e+01,7.680051727365383840e+01,1.036762749561302144e+01
6.405480794892157803e+01,8.152408899436095169e+01,1.036762749561302144e+01
4.358169523694019176e+01,6.134608698935623750e+01,1.036762749561302144e+01
5.509816395657376376e+01,7.664850132484542655e+01,1.036762749561302144e+01
5.749471517375351226e+01,7.659416413975363014e+01,1.036762749561302144e+01
6.421136515318346483e+01,8.041247529072472844e+01,1.036762749561302144e+01
5.204719615769778329e+01,7.002114667397910353e+01,1.036762749561302144e+01
6.452756605075380492e+01,8.019391889607805979e+01,1.036762749561302144e+01
4.122450013882153286e+01,6.465737395918880281e+01,1.036762749561302144e+01
4.029414302125925929e+01,5.750414637160682929e+01,1.036762749561302144e+01
4.904190161396479652e+01,6.711336724941351406e+01,1.036762749561302144e+01
3.668645248117643121e+01,5.606141765038262292e+01,1.036762749561302144e+01
6.684221033463538220e+01,7.395970451840740623e+01,1.036762749561302144e+01
4.272802319758542211e+01,6.055005440509567194e+01,1.036762749561302144e+01
4.592798587487368422e+01,6.721525733203289121e+01,1.036762749561302144e+01
5.822308672131032381e+01,7.736833391658578307e+01,1.036762749561302144e+01
7.331733576271892616e+01,7.971234490167090314e+01,1.036762749561302144e+01
4.679048458183513759e+01,6.742261614375910028e+01,1.036762749561302144e+01
6.090616966852585534e+01,7.797351762355528138e+01,1.011939291084746628e+01
4.804990641986255184e+01,7.026933305956472964e+01,1.011939291084746628e+01
4.969497574446802446e+01,7.481176148485536714e+01,1.011939291084746628e+01
5.414049333341896642e+01,7.311462256309660290e+01,9.793319267227161617e+00
4.680318954231881889e+01,7.233669968063765054e+01,9.793319267227161617e+00
5.152697086974983165e+01,6.952074707095995620e+01,9.793319267227161617e+00
4.747032691993629072e+01,7.157606365106134660e+01,9.536071682474670297e+00
4.438290869004445938e+01,6.541040908099721207e+01,9.536071682474670297e+00
5.009538512244913022e+01,6.033068522216682084e+01,9.536071682474670297e+00
8.216878780482147704e+01,8.567805437027355708e+01,9.536071682474670297e+00
6.004255562432831539e+01,7.735882060957926853e+01,9.536071682474670297e+00
4.435042650924549434e+01,6.381962857420635515e+01,9.536071682474670297e+00
4.529543121771487790e+01,6.830340854843657894e+01,8.995253379480033118e+00
3.976524984477298119e+01,6.376944360032938874e+01,8.995253379480033118e+00
4.843963593036640702e+01,7.051395159242174770e+01,8.995253379480033118e+00
5.492774408121452012e+01,7.677013112738005418e+01,8.995253379480033118e+00
5.577828845847479755e+01,7.686178510768013439e+01,8.995253379480033118e+00
6.487579267593977761e+01,8.295408375733696005e+01,8.995253379480033118e+00
6.897788981587692092e+01,8.345789413878732432e+01,8.995253379480033118e+00
5.980417382837007523e+01,8.105277085965138895e+01,8.995253379480033118e+00
5.745942043292386359e+01,7.296588448558973994e+01,8.995253379480033118e+00
5.060600920838216155e+01,6.305675289320488730e+01,8.995253379480033118e+00
6.074520357732255604e+01,6.923794501230617016e+01,8.995253379480033118e+00
3.463337287470392312e+01,5.561238999565857455e+01,8.995253379480033118e+00
4.553241144077110647e+01,6.063562988225402961e+01,8.995253379480033118e+00
6.386250743476034586e+01,8.361925132715305153e+01,8.995253379480033118e+00
3.809080973694028671e+01,6.155257549418217167e+01,8.995253379480033118e+00
4.474813266451976546e+01,6.939592908179049857e+01,8.995253379480033118e+00
4.080791219498927092e+01,6.625970059509040766e+01,8.995253379480033118e+00
8.446657062569799734e+01,8.992697573672788280e+01,8.995253379480033118e+00
3.915839306690694599e+01,6.482478527718576800e+01,8.995253379480033118e+00
3.621230097572934881e+01,5.760191920080476535e+01,8.995253379480033118e+00
4.622285467730043251e+01,6.974036783367866121e+01,8.995253379480033118e+00
4.563623517711347688e+01,7.337870649267500767e+01,8.995253379480033118e+00
4.644471483407325962e+01,6.870328506763523535e+01,8.995253379480033118e+00
4.251817088128397870e+01,6.839299786074869303e+01,8.995253379480033118e+00
4.667186663897994947e+01,6.857948317691351292e+01,8.995253379480033118e+00
6.266752227771571881e+01,8.305220510805720835e+01,8.995253379480033118e+00
4.649885674305564720e+01,7.042519208217643722e+01,8.921440312933526684e+00
4.461470532771401309e+01,7.297704769317026319e+01,8.921440312933526684e+00
4.794126459966933851e+01,7.649658513365760371e+01,8.921440312933526684e+00
3.360279916740840633e+01,5.330378336948915319e+01,8.921440312933526684e+00
5.031979670658247983e+01,6.504740212945843325e+01,8.921440312933526684e+00
5.635710430292765238e+01,7.109090997974875847e+01,8.921440312933526684e+00
4.813864414173417572e+01,7.104507376634823856e+01,8.921440312933526684e+00
5.037083810481310309e+01,7.373448529193186118e+01,8.921440312933526684e+00
9.150830543976353226e+01,9.103964043707391340e+01,8.921440312933526684e+00
7.542270969033310735e+01,8.623405038064545636e+01,8.921440312933526684e+00
5.288830076605072605e+01,6.719249916675705947e+01,8.921440312933526684e+00
6.629024678699177286e+01,8.646168390114146973e+01,8.921440312933526684e+00
5.698242044103331949e+01,7.967430198245767770e+01,8.921440312933526684e+00
3.071424213697916272e+01,5.933765615129757265e+01,8.549637119835566068e+00
5.852822860679445682e+01,8.013948687936100157e+01,8.549637119835566068e+00
7.560789882894940206e+01,8.672244514854557451e+01,8.549637119835566068e+00
5.180618546370912725e+01,7.817414529390120492e+01,8.549637119835566068e+00
5.898221409875429799e+01,7.941555353051833777e+01,8.318053672078434602e+00
3.139040155998600312e+01,5.197483750076142428e+01,8.318053672078434602e+00
4.087590085546220564e+01,6.453106159589594881e+01,8.318053672078434602e+00
4.795708854105655661e+01,7.246693467670166910e+01,8.318053672078434602e+00
4.581992860596702855e+01,7.412378676140330924e+01,8.318053672078434602e+00
5.837694205380789469e+01,8.268762619260013480e+01,8.318053672078434602e+00
5.407733761312821485e+01,7.700677373918273361e+01,8.318053672078434602e+00
4.986095558471945566e+01,7.667711005531404567e+01,8.318053672078434602e+00
5.910549088412475527e+01,7.569174576617230343e+01,8.318053672078434602e+00
6.575181881883069934e+01,7.281913678467050488e+01,8.024680643222396270e+00
4.314019846131962055e+01,6.396600376477562122e+01,8.024680643222396270e+00
6.305444720659365743e+01,8.167017501493099019e+01,8.024680643222396270e+00
4.922585461061152046e+01,6.645261924138303300e+01,7.981552451588328267e+00
5.337761267291739387e+01,6.831464004962387548e+01,7.981552451588328267e+00
4.125808441276029725e+01,6.658046715087434109e+01,7.981552451588328267e+00
4.439960642700741289e+01,6.863028988614647119e+01,7.981552451588328267e+00
4.746040098692340337e+01,7.454538941341199632e+01,7.981552451588328267e+00
