# Mean_Fitness,Std_Dev,Top_1_Fitness
1.083710161810223553e+02,7.880810978462324101e+01,9.839118143217987722e+00
9.265431531659196196e+01,6.964296963517988104e+01,9.839118143217987722e+00
1.017392258398645879e+02,7.658692784217264204e+01,9.839118143217987722e+00
8.131947832708299018e+01,6.961301825091341300e+01,9.839118143217987722e+00
9.079897000133921381e+01,7.345246648301569792e+01,9.839118143217987722e+00
1.038629447733466549e+02,7.093802300386126092e+01,9.311266916459999265e+00
7.824732474630459933e+01,7.009150267252941546e+01,9.311266916459999265e+00
9.533313819193067218e+01,7.259440563295855497e+01,9.311266916459999265e+00
9.505228879982654178e+01,7.278887134896783095e+01,9.311266916459999265e+00
1.097978908088747687e+02,7.169116641407286750e+01,9.311266916459999265e+00
8.671122696800530605e+01,6.892039618966411751e+01,9.311266916459999265e+00
8.837050953485352522e+01,6.253542341586000930e+01,9.311266916459999265e+00
8.864897909149856048e+01,7.287961565830175914e+01,9.311266916459999265e+00
8.246130596305229687e+01,6.988729198763810757e+01,9.311266916459999265e+00
1.125056966731131070e+02,8.020164949470844817e+01,9.311266916459999265e+00
1.032217571516328434e+02,7.584813751001256321e+01,9.311266916459999265e+00
1.215781704467153332e+02,7.362140278859928344e+01,9.311266916459999265e+00
8.918178424334247723e+01,6.657957139739525587e+01,9.272654014788471954e+00
8.585493240187265940e+01,7.233520516710117931e+01,9.272654014788471954e+00
1.019746216302039556e+02,7.769251324677745174e+01,9.272654014788471954e+00
1.017525506732826130e+02,7.033011987921238983e+01,9.272654014788471954e+00
9.974688402625378103e+01,6.098648456345257074e+01,9.272654014788471954e+00
8.812080288344864698e+01,7.177718166518887699e+01,9.272654014788471954e+00
9.075672285422874097e+01,7.074199301181712940e+01,9.272654014788471954e+00
1.031099986147120546e+02,7.199759446076441805e+01,9.272654014788471954e+00
1.071069056361848482e+02,6.152094121612753952e+01,9.272654014788471954e+00
1.026679805715724996e+02,7.318082149904446965e+01,9.271591252154365748e+00
1.023259554492620111e+02,6.256720942094653992e+01,9.161664279867082428e+00
1.045482630234404979e+02,7.460875666719036303e+01,8.877837175999161445e+00
9.579557136250494409e+01,7.161812746497929538e+01,8.877837175999161445e+00
8.755577945583863197e+01,6.802671703263131064e+01,8.877837175999161445e+00
1.072104896140461250e+02,8.187385360941020451e+01,8.877837175999161445e+00
9.322742952144116657e+01,7.637338447354888160e+01,8.877837175999161445e+00
8.665271355519791996e+01,7.693712256217513357e+01,8.877837175999161445e+00
7.665668176626410002e+01,6.879195334377483562e+01,8.877837175999161445e+00
9.152842378325610184e+01,7.145031923416374298e+01,8.877837175999161445e+00
1.036400487160985051e+02,7.566929791839670827e+01,8.877837175999161445e+00
9.376862541570105236e+01,7.924080680528182086e+01,8.877837175999161445e+00
9.946938650493784451e+01,8.097522019401272075e+01,8.876189632455634637e+00
8.462025601589047596e+01,6.732939918584357031e+01,8.856831533551513758e+00
1.156692126945127228e+02,6.131890963691962071e+01,8.856831533551513758e+00
1.056391435650431987e+02,7.005944761452040837e+01,8.856831533551513758e+00
1.026094639454745021e+02,6.267553810926477809e+01,8.856831533551513758e+00
1.043153362998480134e+02,6.654705298689259507e+01,8.842350298423468757e+00
1.062712950750265861e+02,5.983134756287171285e+01,8.842350298423468757e+00
1.143255661904923244e+02,6.894363896315928741e+01,8.842350298423468757e+00
1.428151152381649922e+02,7.465215315682398511e+01,8.842350298423468757e+00
9.870271018772452010e+01,6.990581734707447481e+01,8.064356536610816306e+00
7.411349434031718886e+01,7.253709863778564682e+01,8.064356536610816306e+00
9.576017811807059843e+01,6.705617737817630086e+01,8.064356536610816306e+00
1.009099737771848027e+02,7.358161695098546318e+01,8.064356536610816306e+00
1.010717074394493267e+02,7.303984142291312764e+01,8.064356536610816306e+00
9.733763925705508768e+01,7.114910372942851779e+01,8.064356536610816306e+00
1.068145399713956749e+02,7.376251141131646705e+01,7.995835978950282197e+00
8.694404203108699392e+01,6.747892202733048350e+01,7.995835978950282197e+00
1.114284275599291050e+02,7.823178327011541455e+01,7.995835978950282197e+00
1.063040206098791742e+02,7.226400987712574420e+01,7.995835978950282197e+00
1.335330978206890506e+02,7.316325884472544772e+01,7.995835978950282197e+00
1.024358375931508078e+02,7.892753527649729506e+01,7.995835978950282197e+00
8.255721655573736939e+01,8.101987431710837484e+01,7.995835978950282197e+00
1.121951816576378889e+02,7.398870838248565462e+01,7.995835978950282197e+00
9.117615576186189230e+01,7.199831556784943132e+01,7.995835978950282197e+00
9.834053290274380288e+01,7.342173145980966353e+01,7.995835978950282197e+00
1.001263027086746149e+02,7.283153242641326131e+01,7.995835978950282197e+00
8.277725834385702797e+01,7.746220640855428030e+01,7.995835978950282197e+00
9.306286069668458083e+01,7.230123678055669245e+01,7.995835978950282197e+00
9.533363169517136271e+01,6.961854089235541210e+01,7.995835978950282197e+00
1.211123978688869585e+02,7.691380617440073308e+01,7.995835978950282197e+00
1.029125898057740471e+02,8.470955504690773807e+01,7.995835978950282197e+00
9.474037286160698557e+01,7.938465264548619871e+01,7.995835978950282197e+00
1.097388275688493167e+02,8.244192939267132658e+01,7.995835978950282197e+00
1.107899292489308181e+02,7.898427893074155293e+01,7.995835978950282197e+00
7.335741655409472628e+01,7.247308274074995893e+01,7.995835978950282197e+00
8.950635080645797359e+01,7.722868255428711848e+01,7.995247292862600830e+00
9.897644497606816572e+01,7.560417170304627632e+01,7.995247292862600830e+00
1.081656724549687141e+02,7.428208186405788638e+01,7.995247292862600830e+00
1.346028031222955690e+02,6.536698047366166975e+01,7.995247292862600830e+00
1.152259171041274897e+02,5.848635051777056759e+01,7.995247292862600830e+00
1.194527393551324792e+02,6.777397568807732853e+01,7.929306308911336032e+00
1.067040650814273874e+02,8.484220177993590539e+01,7.929306308911336032e+00
1.072061762043384334e+02,8.311132035251020511e+01,7.876812941816226044e+00
1.072916899167915119e+02,7.337626476477852577e+01,7.876812941816226044e+00
8.508450815247485366e+01,7.210233613772462036e+01,7.658036524719918248e+00
8.006546715408430259e+01,7.100904028947522306e+01,7.658036524719918248e+00
9.667632510389381650e+01,7.164579164512804255e+01,7.658036524719918248e+00
1.027709325984540101e+02,6.851120732359945009e+01,7.658036524719918248e+00
1.012956061173602365e+02,7.465149999620408039e+01,7.441135184418186554e+00
1.027505777257158570e+02,7.455444314731292366e+01,7.441135184418186554e+00
1.040816829776725854e+02,7.774954112801917461e+01,7.441135184418186554e+00
1.158137588668605957e+02,7.133562963185846684e+01,7.441135184418186554e+00
9.603012162118177741e+01,8.151036071025281160e+01,7.441135184418186554e+00
9.982153991451812658e+01,7.876305758029864990e+01,7.441135184418186554e+00
7.651703914468856738e+01,6.957311739470141276e+01,7.418706260562245802e+00
1.006750131171795601e+02,7.972204561401628098e+01,7.418706260562245802e+00
1.031266623805803704e+02,7.521293824594641819e+01,7.418706260562245802e+00
1.021953427132617378e+02,7.867458993174102488e+01,7.418706260562245802e+00
8.926834350170162224e+01,7.542263521939926818e+01,7.418706260562245802e+00
1.138081850907654768e+02,7.781346192717471411e+01,7.418706260562245802e+00
1.048551487822420114e+02,6.910482351814287938e+01,7.418706260562245802e+00
9.352623835179380762e+01,7.179406075510189567e+01,7.418706260562245802e+00
8.289655564979057090e+01,6.438060592231603607e+01,7.418706260562245802e+00
1.027433784744726211e+02,7.860056192203155945e+01,7.418706260562245802e+00
9.018102809369983675e+01,8.207469515812310590e+01,7.418706260562245802e+00
1.116705414860898600e+02,7.726571727872004658e+01,7.418706260562245802e+00
9.313087763684312392e+01,7.905295603364308477e+01,7.418706260562245802e+00
9.618675919320537560e+01,7.518201482216699105e+01,7.418468855818318275e+00
8.574847902156133728e+01,7.563986197760407038e+01,7.308590842625690698e+00
8.629032151061434774e+01,7.589910456152607310e+01,7.308590842625690698e+00
7.902528325198339587e+01,7.606886105888587224e+01,7.308590842625690698e+00
9.403670803979446191e+01,8.127640954991974809e+01,7.308590842625690698e+00
9.370919934579386279e+01,7.602843439001334502e+01,7.308590842625690698e+00
1.178506962541170822e+02,6.576979820540591959e+01,7.308590842625690698e+00
8.949096690547494859e+01,6.554078053876260412e+01,7.308590842625690698e+00
9.936443779902272411e+01,8.044230799822433653e+01,7.308590842625690698e+00
7.379211949352409761e+01,7.588796904320014391e+01,7.308590842625690698e+00
8.625557512087972611e+01,7.870394046279439237e+01,7.308590842625690698e+00
9.627280747676658734e+01,7.492044785255437489e+01,7.308590842625690698e+00
8.149829397199410153e+01,7.461487788544964417e+01,7.308590842625690698e+00
1.023392208535683778e+02,7.593852824411617064e+01,7.308590842625690698e+00
1.082150204558865170e+02,6.453687835195232481e+01,7.308590842625690698e+00
1.033246002479748284e+02,7.227296480810497314e+01,7.215902799362282849e+00
9.889668901705212534e+01,7.500814339102383599e+01,7.215902799362282849e+00
9.810720744496764212e+01,7.600898625135918962e+01,7.215902799362282849e+00
1.007464232735856910e+02,7.691572054646771051e+01,7.215902799362282849e+00
1.006708675475197623e+02,7.732366965912270018e+01,7.215902799362282849e+00
8.140693933108255465e+01,7.361578741054316311e+01,7.215902799362282849e+00
1.049570902902227090e+02,7.325389955054022550e+01,7.215902799362282849e+00
9.106145232943181611e+01,7.521357972569437322e+01,7.215902799362282849e+00
9.952870936776621136e+01,8.142254744409449074e+01,7.215902799362282849e+00
1.010459430442646749e+02,7.642494432755653122e+01,7.215902799362282849e+00
1.024655950554087696e+02,7.675580496249169471e+01,7.215902799362282849e+00
1.041701966746735906e+02,7.527039386007707833e+01,7.215902799362282849e+00
1.032798218158983872e+02,7.944497578387984049e+01,7.215902799362282849e+00
1.039126751501194548e+02,7.718983648694950261e+01,7.215902799362282849e+00
1.000540651013411662e+02,7.679170552271217787e+01,7.215902799362282849e+00
1.112010161977944165e+02,7.491219353594179609e+01,7.215902799362282849e+00
9.910220373090949408e+01,8.648660567362293250e+01,7.215902799362282849e+00
9.604899726102694046e+01,7.937814311329691463e+01,7.215902799362282849e+00
9.816917414818439624e+01,7.162210894002960515e+01,7.215902799362282849e+00
1.051934193742248880e+02,7.402452892967265541e+01,7.215902799362282849e+00
1.109251124721058659e+02,7.108625832215668083e+01,7.215902799362282849e+00
9.759854953895839458e+01,8.294158554767615499e+01,7.215902799362282849e+00
9.840079437449807642e+01,8.429210707539620273e+01,7.200383895398402956e+00
9.430128339278948602e+01,7.577204407057602964e+01,7.200383895398402956e+00
1.059267583780839459e+02,8.590503918529061878e+01,7.200383895398402956e+00
8.983844523487047695e+01,7.505975915425838707e+01,6.679976869166239339e+00
1.174190062468619260e+02,8.512587581980930906e+01,6.679976869166239339e+00
9.762569545775231461e+01,7.478169592984639280e+01,6.679976869166239339e+00
9.768727242065794769e+01,7.855064338209653840e+01,6.679976869166239339e+00
1.126433702044865157e+02,7.716843136098184175e+01,6.679976869166239339e+00
9.462418968095815330e+01,8.015764002674423239e+01,6.679976869166239339e+00
1.222841256124265783e+02,9.379541222532080269e+01,6.679976869166239339e+00
1.107764685928355846e+02,8.581296522795102533e+01,6.679976869166239339e+00
8.854539671540865697e+01,7.804801758910461729e+01,6.679976869166239339e+00
9.556939664991406858e+01,7.750855840058268598e+01,6.679976869166239339e+00
1.050337188482550062e+02,8.274883633877921341e+01,6.679976869166239339e+00
8.062321685284712203e+01,8.056118632193370388e+01,6.679976869166239339e+00
9.148172937730227261e+01,8.529936595373263231e+01,6.679976869166239339e+00
9.544445759051176026e+01,7.655458575511245556e+01,6.679976869166239339e+00
7.303220711959798450e+01,7.981433405779230839e+01,6.679976869166239339e+00
9.071436564229307464e+01,8.380645425577944252e+01,6.679976869166239339e+00
8.272261708134018932e+01,7.428218265853779201e+01,6.679976869166239339e+00
8.619428270707116724e+01,7.555958735021513917e+01,6.679976869166239339e+00
9.308725682978302984e+01,8.485302533246905909e+01,6.679976869166239339e+00
1.023146484657515742e+02,8.007961030377647660e+01,6.679976869166239339e+00
9.657285817040360598e+01,6.896496688733790847e+01,6.679550103662137417e+00
8.840654139332021089e+01,7.675142435406786490e+01,6.679550103662137417e+00
1.057160007491379901e+02,8.569454352286838628e+01,6.679550103662137417e+00
1.027590428304698946e+02,8.050612860247481706e+01,6.679550103662137417e+00
9.781444348026730040e+01,8.272481457517528725e+01,6.679550103662137417e+00
9.748980750948427954e+01,7.791938327402371556e+01,6.679550103662137417e+00
8.700785266579858046e+01,8.158519569113310865e+01,6.679550103662137417e+00
8.689198122516461353e+01,7.964467762885135471e+01,6.679550103662137417e+00
9.122630783044940017e+01,7.333268081268656147e+01,6.679550103662137417e+00
9.434036142062157637e+01,8.386320715634110456e+01,6.679550103662137417e+00
8.275471275563275242e+01,7.910438294476013255e+01,6.679550103662137417e+00
9.041388003091761050e+01,7.769444237995422498e+01,6.679550103662137417e+00
9.425615431764478558e+01,8.039964056989791175e+01,6.679550103662137417e+00
1.001889236567078143e+02,8.102062602838569205e+01,6.679550103662137417e+00
9.054391664606171730e+01,8.201246095952041060e+01,6.679550103662137417e+00
1.012070332886518713e+02,8.284177884200654773e+01,6.679129791028429963e+00
8.206525825512400729e+01,8.311563760096863973e+01,6.679129791028429963e+00
1.175658115914178126e+02,7.834663635001406590e+01,6.679129791028429963e+00
8.946646121463170687e+01,8.224447703349882488e+01,6.679129791028429963e+00
9.703943198379525370e+01,8.319399894730324263e+01,6.679129791028429963e+00
9.145074902120705929e+01,8.131601945482650251e+01,6.679129791028429963e+00
1.120147998057641843e+02,7.854834628851412504e+01,6.679129791028429963e+00
1.152687496877875901e+02,6.417970340374169780e+01,6.679129791028429963e+00
1.066917798167328328e+02,6.428633838446505422e+01,6.679129791028429963e+00
1.250653102733074746e+02,7.012082613726258273e+01,6.679129791028429963e+00
1.159739192206876908e+02,7.837248357918147690e+01,6.106237127064019887e+00
1.157039839500647815e+02,9.018344181693228734e+01,6.106237127064019887e+00
9.383000439483853938e+01,7.960509030198554115e+01,6.106237127064019887e+00
1.143625784252021731e+02,8.496147721464565450e+01,6.106237127064019887e+00
1.168455512038600830e+02,8.174085025852643582e+01,6.106237127064019887e+00
1.282605962709942844e+02,8.766306504222056617e+01,6.105803325782204638e+00
1.250953111534132205e+02,8.579324908589823906e+01,6.105803325782204638e+00
1.005568975221447090e+02,8.294469687695686844e+01,6.105770369151329646e+00
1.095129457623731639e+02,8.486385204516292902e+01,6.105770369151329646e+00
1.195138596743414894e+02,7.215815622164143406e+01,6.105770369151329646e+00
1.077008587273436717e+02,8.475487454532895981e+01,6.105770369151329646e+00
1.197479188175980198e+02,7.755294957027713565e+01,6.105412423826777513e+00
9.455355270922163413e+01,8.379211888196844882e+01,6.105412423826777513e+00
1.152352535365233024e+02,7.651889015578876752e+01,6.105412423826777513e+00
7.835252094481681695e+01,7.719041920555815750e+01,6.105412423826777513e+00
8.667564957588909635e+01,7.258116433894163322e+01,6.105412423826777513e+00
7.946720567217047915e+01,6.967464997214352707e+01,6.105316797756984215e+00
1.111418540734654954e+02,8.090553630006522212e+01,6.105316797756984215e+00
9.784115183585970499e+01,7.738267517665696005e+01,6.105316797756984215e+00
9.611172651504099917e+01,7.506640234643720078e+01,6.105316797756984215e+00
1.003339554651425232e+02,7.394056197889108262e+01,6.105316797756984215e+00
8.303590219025893759e+01,8.237982030229485986e+01,6.105316797756984215e+00
9.641349175620874234e+01,8.672542499529912163e+01,6.105316797756984215e+00
8.876647852149523032e+01,8.397169354298567612e+01,6.105316797756984215e+00
7.829339221352731215e+01,7.803460367798416542e+01,6.105316797756984215e+00
1.202857398079939202e+02,7.911472817782139089e+01,6.105316797756984215e+00
1.174718441892007377e+02,7.925981939789355124e+01,6.105316797756984215e+00
1.263377381359516249e+02,7.759422780330538671e+01,6.105316797756984215e+00
1.045366095076709314e+02,7.476051856196612277e+01,6.105316797756984215e+00
1.113687664015896672e+02,7.525496604454831129e+01,6.105316797756984215e+00
8.279360301999797400e+01,7.338764699703536110e+01,6.105316797756984215e+00
8.447382590271180902e+01,7.527682355164749595e+01,6.105316797756984215e+00
9.441508892581609302e+01,8.431519466109619998e+01,6.105191663141269487e+00
9.944710162623974270e+01,8.300877492912898958e+01,6.104322005085734304e+00
8.802250525528685898e+01,8.246100483983030927e+01,6.104322005085734304e+00
7.587019000910041200e+01,8.060297148987507398e+01,6.104322005085734304e+00
9.703362637220334364e+01,8.151494846483299739e+01,6.104322005085734304e+00
1.023970015128118831e+02,8.018869690102688708e+01,6.104322005085734304e+00
8.459366278075067669e+01,7.900129441506727801e+01,6.104322005085734304e+00
8.380899917900902096e+01,7.796602269731238266e+01,6.104322005085734304e+00
9.021494800307655737e+01,7.723353084003674951e+01,6.091066630769930157e+00
9.624956086789809717e+01,7.957192290498731779e+01,6.091066630769930157e+00
7.796850864415881688e+01,7.612536018874629917e+01,6.091066630769930157e+00
1.035866628872648079e+02,8.437930321012608204e+01,6.091066630769930157e+00
7.669120729480066245e+01,7.718433382380166563e+01,6.091066630769930157e+00
9.684706816565505960e+01,8.609594826130964407e+01,6.091066630769930157e+00
9.324906333206065767e+01,7.831541291797101678e+01,6.091066630769930157e+00
1.095027043314442210e+02,7.612205366042658738e+01,6.091066630769930157e+00
9.006190957084473325e+01,8.507101939260627432e+01,6.091066630769930157e+00
8.866369847801418302e+01,8.764860952414821327e+01,6.091066630769930157e+00
8.829958252969977650e+01,7.936775178762746918e+01,6.091066630769930157e+00
8.565036874314247939e+01,7.317370339708126892e+01,6.091066630769930157e+00
8.718780601146899301e+01,8.270114397081724178e+01,6.091066630769930157e+00
9.597272925505210139e+01,8.569138084998965610e+01,6.091066630769930157e+00
1.021824720845209669e+02,8.228361901307413007e+01,6.091066630769930157e+00
8.987693440439977621e+01,8.014982940688159374e+01,6.089460352622808159e+00
7.887104819744519091e+01,7.778108370777331970e+01,6.089460352622808159e+00
7.982031876938289372e+01,8.061160965540534562e+01,6.089460352622808159e+00
1.089779486905373886e+02,8.359018822135033133e+01,6.034418214904675892e+00
9.337345896557221181e+01,8.699746629943260245e+01,6.034418214904675892e+00
9.540152903462255551e+01,8.128844508686820802e+01,6.034418214904675892e+00
8.607503147685206102e+01,7.755845512606344982e+01,6.034418214904675892e+00
9.481273879003367711e+01,8.974762127863839112e+01,6.034418214904675892e+00
9.810216938799570130e+01,8.427871223879697027e+01,5.798687623618761222e+00
1.032417018782950890e+02,7.971544275475278596e+01,5.798687623618761222e+00
8.527955326496228849e+01,8.712087635675231923e+01,5.798687623618761222e+00
8.727276696529722244e+01,7.855548778555285594e+01,5.798687623618761222e+00
9.796049605689968587e+01,7.480347861733089587e+01,5.798687623618761222e+00
1.178890067495447340e+02,8.179021336084085192e+01,5.798687623618761222e+00
7.819686829222986546e+01,8.023128516694112022e+01,5.798572005913939620e+00
8.761114537309906325e+01,7.905777644906811474e+01,5.783631692237619859e+00
8.244386711451403471e+01,8.045447456155783073e+01,5.783631692237619859e+00
9.143891417668173460e+01,8.683801423774056616e+01,5.783631692237619859e+00
8.632588740229903124e+01,8.087305351931904340e+01,5.783631692237619859e+00
9.789242232818155287e+01,8.083010430015461623e+01,5.783631692237619859e+00
8.358866974067488798e+01,8.030117929913031105e+01,5.354128398738978944e+00
1.047285100291035178e+02,8.769546442004285325e+01,5.354128398738978944e+00
8.773588055639136485e+01,7.754808297814540197e+01,5.354128398738978944e+00
1.309456256779170360e+02,8.229057464191606641e+01,5.354128398738978944e+00
1.113762199287794630e+02,8.557032103821599378e+01,5.354128398738978944e+00
8.463495480208294452e+01,8.264476932879955484e+01,5.354128398738978944e+00
9.893305982560153211e+01,8.396214330379500268e+01,5.354128398738978944e+00
9.732604259033580263e+01,8.200393371137373322e+01,5.354128398738978944e+00
1.020011239426455774e+02,8.568188084905858659e+01,5.354128398738978944e+00
9.406858134966289242e+01,8.559699056318173405e+01,5.242495155898822645e+00
9.210625593746894424e+01,8.762638715400404976e+01,5.242495155898822645e+00
8.127997599743858359e+01,8.608118928496521960e+01,5.242495155898822645e+00
8.893056354563756827e+01,8.458903582409564592e+01,5.242495155898822645e+00
1.088096705600905807e+02,8.197326054321723632e+01,5.242495155898822645e+00
1.110932199678667018e+02,7.924077159352758315e+01,5.242495155898822645e+00
9.467496805165853857e+01,9.344133024165621748e+01,5.237788928179895720e+00
1.015273127351055393e+02,8.015847372335377941e+01,5.237788928179895720e+00
9.216062307339700510e+01,8.370901487299296662e+01,5.237788928179895720e+00
1.034131025605633738e+02,8.411148060777009050e+01,5.237788928179895720e+00
1.072128162175864929e+02,8.223937508535118468e+01,5.237788928179895720e+00
1.104143357797271108e+02,7.382535418584024001e+01,5.237788928179895720e+00
1.035437646228058668e+02,8.462802200943308151e+01,5.237788928179895720e+00
1.089151100204145450e+02,8.017462201144739709e+01,5.237788928179895720e+00
7.116053808800518254e+01,7.805695221930456285e+01,5.237788928179895720e+00
9.713163467848362131e+01,9.031456987597854891e+01,5.235664957325127489e+00
1.010699774171910263e+02,8.726370289365856081e+01,5.235664957325127489e+00
8.782883497160591446e+01,8.548145122790474204e+01,5.214594542310010183e+00
7.624174191915963661e+01,8.024695780849711468e+01,5.214594542310010183e+00
9.978148322345811039e+01,8.449347633415295888e+01,5.214594542310010183e+00
9.602142918127204041e+01,8.850715836670504189e+01,5.214594542310010183e+00
8.444597345267126798e+01,8.403472370676303171e+01,5.214594542310010183e+00
1.083968484103073280e+02,7.978712821267355082e+01,5.214594542310010183e+00
1.211149952702417778e+02,8.305172872137613638e+01,5.214594542310010183e+00
1.239072049198890397e+02,8.227686770543087391e+01,5.214594542310010183e+00
7.836910597719221983e+01,7.803057468496778881e+01,5.214594542310010183e+00
9.863815350690720152e+01,8.538702689990648764e+01,5.214594542310010183e+00
8.824201965080200694e+01,8.910636169100204995e+01,5.214594542310010183e+00
9.793393171500912331e+01,8.562626135060585852e+01,5.214592283596815037e+00
8.345183589645741051e+01,8.106955567456650158e+01,5.214592283596815037e+00
1.031730840488636858e+02,8.919895837251577575e+01,5.214592283596815037e+00
9.330731281120060316e+01,8.405573641085352676e+01,5.214592283596815037e+00
9.632934585775635128e+01,8.449335683537336195e+01,5.214592283596815037e+00
1.127278457727673810e+02,6.562510875933585908e+01,5.214592283596815037e+00
9.961535212810511553e+01,7.694707175775229757e+01,5.214592283596815037e+00
1.023050924172307390e+02,8.049026066963257620e+01,5.214592283596815037e+00
8.980291735055514835e+01,8.224941766382515596e+01,5.214592283596815037e+00
1.013499154429769504e+02,8.119345724068264758e+01,5.214592283596815037e+00
1.140316078789470140e+02,7.619874713260611543e+01,5.214592283596815037e+00
9.719483286791982835e+01,8.648393447023825331e+01,5.210106332643050564e+00
1.059277083927363066e+02,7.426401966903588914e+01,5.210106332643050564e+00
1.108930633368408110e+02,7.382236257344344210e+01,5.210106332643050564e+00
8.439774375137038476e+01,8.413880686790575680e+01,5.210106332643050564e+00
9.119454054722579883e+01,8.285008710384202857e+01,5.210106332643050564e+00
9.240003958045085142e+01,7.871868145439326270e+01,5.210106332643050564e+00
9.852604643119178718e+01,8.842286776171182794e+01,5.210106332643050564e+00
9.203624335832125780e+01,8.858587162700654005e+01,5.210106332643050564e+00
1.233529084174052031e+02,8.792380801735302498e+01,5.210106332643050564e+00
7.755322155356054736e+01,8.162264273924304803e+01,5.210106332643050564e+00
9.127629294762846257e+01,8.467863271779343393e+01,5.210106332643050564e+00
8.983323761624497195e+01,8.353025793584131975e+01,5.210106332643050564e+00
8.663460173840141465e+01,8.279329044816674354e+01,5.210106332643050564e+00
9.095994387418758720e+01,8.289437620309014676e+01,5.210106332643050564e+00
1.065102661637276071e+02,7.932244118041747072e+01,5.210106332643050564e+00
9.347090480061433482e+01,8.276900119616442453e+01,5.209364543939500436e+00
1.089165343311716185e+02,8.832402930040393585e+01,5.209364543939500436e+00
1.166570163382089476e+02,7.530909933717481408e+01,5.209364543939500436e+00
9.660146711876146242e+01,8.746036478610059817e+01,5.205433129342623033e+00
8.656198117390101743e+01,7.803246083375593400e+01,5.205433129342623033e+00
9.856638174251688156e+01,8.624216724956933433e+01,5.205433129342623033e+00
8.169230425418345476e+01,8.568396540764183555e+01,5.205433129342623033e+00
9.871518830480076190e+01,8.554487412346365716e+01,5.205433129342623033e+00
8.822467622007738441e+01,7.873227674016121114e+01,5.203959237096398738e+00
8.388690858200820344e+01,7.562808684178402530e+01,5.203959237096398738e+00
9.933537273229005393e+01,8.527668879679235658e+01,5.203959237096398738e+00
9.375819639229965219e+01,8.645913597705684595e+01,5.203959237096398738e+00
1.184507540396960650e+02,9.311426099087165653e+01,5.198772298799838154e+00
1.073433610994368337e+02,8.653612333978715299e+01,5.198772298799838154e+00
7.983761267666251626e+01,7.814155018347069870e+01,5.198772298799838154e+00
8.965755203227654135e+01,7.339880686907758900e+01,5.198772298799838154e+00
9.142909277651531852e+01,8.326875103575258663e+01,5.198772298799838154e+00
9.311335420252797235e+01,7.810060006857669634e+01,5.198772298799838154e+00
1.028579597913507513e+02,7.988289887259959698e+01,5.198772298799838154e+00
9.967922220757701268e+01,8.170990419622999923e+01,5.187384723972073175e+00
9.824466324272199813e+01,8.225235706646149936e+01,5.187384723972073175e+00
9.584499286887277947e+01,7.827695070784650966e+01,5.187384723972073175e+00
1.032710216118253754e+02,8.423149568445175817e+01,5.187384723972073175e+00
1.125315707455688852e+02,8.274970252152898809e+01,5.187384723972073175e+00
1.312816527058778888e+02,7.379683835531278646e+01,5.187384723972073175e+00
1.035245526264897364e+02,9.027656316544096171e+01,5.187384723972073175e+00
1.098203459697901252e+02,8.696104390422704000e+01,5.187384723972073175e+00
1.068874924695312529e+02,8.865663956674191581e+01,5.187384723972073175e+00
9.055408171793732208e+01,7.950339769271893431e+01,5.187384723972073175e+00
9.094467991967835019e+01,8.910023171590572133e+01,5.187384723972073175e+00
8.448859349569609378e+01,8.389449416826690253e+01,5.187384723972073175e+00
1.030987715340241522e+02,8.872864412610660168e+01,5.187384723972073175e+00
1.224062837928571241e+02,8.767283018584852528e+01,5.187384723972073175e+00
1.073528068385795677e+02,9.146362528541064307e+01,5.187384723972073175e+00
9.466513875833291536e+01,8.888162563800014482e+01,5.187384723972073175e+00
7.970810949749622409e+01,7.793218879591242398e+01,5.183336738869030569e+00
9.839684565651236881e+01,8.877165201534558037e+01,5.183336738869030569e+00
1.217773453407137367e+02,9.265132495722343720e+01,5.183336738869030569e+00
1.026881245817544652e+02,8.590283816760444324e+01,5.183336738869030569e+00
9.391445098876057784e+01,8.197775867787402149e+01,5.183336738869030569e+00
8.859992920826969964e+01,7.624338743030565979e+01,5.183336738869030569e+00
8.075638398360449344e+01,7.219208473976839002e+01,5.183336738869030569e+00
9.979354515197852038e+01,7.748546629194089519e+01,5.183312482930290344e+00
1.222210680481567522e+02,8.408901942770116023e+01,5.183312482930290344e+00
1.013992440633004719e+02,8.558306696044580519e+01,5.183312482930290344e+00
1.069405417137246559e+02,9.534120932865289433e+01,5.183312482930290344e+00
8.010537400491845972e+01,8.110668225511781770e+01,5.181339270313841894e+00
9.315269745726099870e+01,7.999210135454853798e+01,5.181339270313841894e+00
1.027545098898220601e+02,8.373580607626526273e+01,5.181339270313841894e+00
1.133869239013318975e+02,8.212992286323625990e+01,5.181339270313841894e+00
9.264394897356343961e+01,7.751080367029531715e+01,5.181339270313841894e+00
8.421350110502925190e+01,7.881588139907823631e+01,5.181339270313841894e+00
9.545797728843720620e+01,8.121081366085786613e+01,5.181339270313841894e+00
1.003711739991174738e+02,8.606702497410391572e+01,5.181339270313841894e+00
9.315727140841272558e+01,8.165739406387902477e+01,5.181339270313841894e+00
9.854100417049127714e+01,7.552063606887072922e+01,5.181339270313841894e+00
1.056417757090927978e+02,7.597492160911022552e+01,5.181339270313841894e+00
1.018959002304173254e+02,7.195733991651412964e+01,5.181339270313841894e+00
1.023512495142858825e+02,8.259650748907132822e+01,5.181339270313841894e+00
7.524758902969742280e+01,8.402031119449856078e+01,5.180739452677087797e+00
