# Mean_Fitness,Std_Dev,Top_1_Fitness
1.643843601747476839e+02,2.742520808814174771e+01,6.546112100960111491e+01
1.522166693813516360e+02,4.394094428446062750e+01,6.452453969260346867e+01
1.418206296743890675e+02,4.477156896016101228e+01,6.254640096403831251e+01
1.536429035354181849e+02,4.675271258875557123e+01,5.591390140143440135e+01
1.651318864769389165e+02,3.618592467635544807e+01,5.591390140143440135e+01
1.557570369549964653e+02,2.837080254909258414e+01,5.591390140143440135e+01
1.439457289736623125e+02,4.652967251089290102e+01,5.591390140143440135e+01
1.423417291940533573e+02,4.185576321586712822e+01,5.591390140143440135e+01
1.125286200127598875e+02,6.129944043301791368e+01,4.706006954655269681e+01
1.205405866445425147e+02,6.587342418344255179e+01,4.706006954655269681e+01
1.290128522257784880e+02,6.308980995633784516e+01,4.706006954655269681e+01
1.197463466492767736e+02,6.125839530183910853e+01,4.359440551544034292e+01
1.290043937574714619e+02,5.076720095911916530e+01,4.359440551544034292e+01
1.383965758437298916e+02,6.047408737313082128e+01,4.359440551544034292e+01
1.209012921081636449e+02,3.783838249341039273e+01,4.359440551544034292e+01
1.217980187818002804e+02,5.094500479172774732e+01,4.359440551544034292e+01
1.117277708799822733e+02,5.848173180389108694e+01,4.359440551544034292e+01
1.035029266786412165e+02,7.130508966939005688e+01,4.278112597198976630e+01
9.962543548085722023e+01,7.106889861778856243e+01,3.020056198653423962e+01
1.216287610955552765e+02,7.652882281639180917e+01,3.020056198653423962e+01
1.105046113703471775e+02,7.353820583860508009e+01,3.020056198653423962e+01
1.250317848363162909e+02,6.800780526402415660e+01,3.020056198653423962e+01
1.252411930538048637e+02,6.562325568586302893e+01,3.020056198653423962e+01
1.183594870025674055e+02,5.655332868844982386e+01,3.020056198653423962e+01
1.191023680266069675e+02,6.703043663361681581e+01,3.020056198653423962e+01
1.271556284222304356e+02,6.723998375980781361e+01,3.020056198653423962e+01
1.069000806580149572e+02,7.265019787990651423e+01,3.020056198653423962e+01
1.155657564670693773e+02,7.631297547460818009e+01,3.020056198653423962e+01
9.181061864411157103e+01,6.658821075604561202e+01,3.020056198653423962e+01
9.469384793190572225e+01,6.877158961577787011e+01,3.020056198653423962e+01
9.517409777533148940e+01,6.675319514386967512e+01,3.020056198653423962e+01
1.063094625006014269e+02,7.450556887629322489e+01,3.020056198653423962e+01
9.910914859002676280e+01,6.953984211716603170e+01,2.991039744917731014e+01
9.921928084057105934e+01,7.227990338334339526e+01,2.991039744917731014e+01
1.400804917613971554e+02,6.796483479357770818e+01,2.991039744917731014e+01
1.292162321652943717e+02,6.234145804341630281e+01,2.991039744917731014e+01
1.039287804083748625e+02,7.563403180846096063e+01,2.991039744917731014e+01
8.468647540421997633e+01,7.066492068958785921e+01,2.975412748690092712e+01
8.814829507284969168e+01,7.440091179872585769e+01,2.975412748690092712e+01
8.248846697704956910e+01,6.869230626756046831e+01,2.474114978040893220e+01
9.087470334787924742e+01,7.325034268421667605e+01,2.357160674287379720e+01
1.047033099750545233e+02,7.979938867968746763e+01,2.357160674287379720e+01
1.113521773084054587e+02,6.092876457711660265e+01,2.357160674287379720e+01
1.220911941386549131e+02,7.319107468861353993e+01,2.357160674287379720e+01
1.295272662837492135e+02,6.654505678466900065e+01,2.357160674287379720e+01
1.212834857162144999e+02,6.904057123351793734e+01,2.357160674287379720e+01
1.032820000107997629e+02,7.544158135821358258e+01,2.357160674287379720e+01
1.026787202853357996e+02,7.207821485824291585e+01,2.357160674287379720e+01
1.028159672848288437e+02,7.734097049219423070e+01,2.357160674287379720e+01
7.333667040637803325e+01,6.826146465009473729e+01,2.357160674287379720e+01
9.461676530205059521e+01,6.918828643533657896e+01,2.357160674287379720e+01
8.994963784951508501e+01,6.583151516194291730e+01,2.357160674287379720e+01
8.277914523467305230e+01,7.060742421071984154e+01,2.357160674287379720e+01
9.051607493716770136e+01,7.470552974599887364e+01,2.357160674287379720e+01
8.478828486187009617e+01,6.661107795761532202e+01,2.357160674287379720e+01
9.944517001709500903e+01,6.764286468400112540e+01,2.357160674287379720e+01
1.119264723432045656e+02,6.974158597688986561e+01,2.357160674287379720e+01
9.537968212215818653e+01,6.894077998065895940e+01,2.357160674287379720e+01
9.720086007111230231e+01,7.246582918292867248e+01,2.357160674287379720e+01
9.980264469394495563e+01,6.976812329979411231e+01,2.239602518191233571e+01
1.161543610170346454e+02,5.801643416396613162e+01,2.239602518191233571e+01
1.005049632869637151e+02,7.003384440246597364e+01,2.239602518191233571e+01
8.371476247041252350e+01,7.202707329595220642e+01,2.239602518191233571e+01
7.985374701384884588e+01,7.111984249364124366e+01,2.239602518191233571e+01
9.186984076523803822e+01,6.516399669581456067e+01,2.162907599626765887e+01
8.860530876038197334e+01,6.715772750204307329e+01,2.162907599626765887e+01
8.139084051656259078e+01,6.533646759609460730e+01,2.047844128097869998e+01
9.122693305636042282e+01,7.432212735989389785e+01,2.047844128097869998e+01
7.080144608157260677e+01,7.201517035245011300e+01,2.025990433903211851e+01
9.083171282625293941e+01,7.589050914710615814e+01,2.025990433903211851e+01
9.993255672895419650e+01,7.191350507271236836e+01,1.570702960829214589e+01
9.998969373514185577e+01,7.086788979628956042e+01,1.570702960829214589e+01
9.982581106701326235e+01,6.719452003406765073e+01,1.570702960829214589e+01
8.224031230748484234e+01,5.953248864977110344e+01,1.570702960829214589e+01
9.228700445144116316e+01,6.323012254054268055e+01,1.570702960829214589e+01
7.598154293265895376e+01,7.216001051483466711e+01,1.570702960829214589e+01
8.101282315659273081e+01,7.382082917447598902e+01,1.570702960829214589e+01
8.176540000746584269e+01,7.683601543339017326e+01,1.505279562403704574e+01
7.351761463651753559e+01,7.125186005724796701e+01,1.505279562403704574e+01
8.828421308470733209e+01,7.969915837635765854e+01,1.505279562403704574e+01
8.356644585517827295e+01,7.760135552478534748e+01,1.505279562403704574e+01
8.747795837295657861e+01,7.339742321334854580e+01,1.505279562403704574e+01
7.891387868057263688e+01,7.688769778020429158e+01,1.505279562403704574e+01
8.775291864894361993e+01,7.691234822267996663e+01,1.505279562403704574e+01
8.746421420563508775e+01,7.793891202077074354e+01,1.505279562403704574e+01
7.285503362068899946e+01,7.594461938638436038e+01,1.505279562403704574e+01
8.967303736851980034e+01,7.840060441496473231e+01,1.505279562403704574e+01
7.146084906470683507e+01,7.559609097187748716e+01,1.505279562403704574e+01
6.654219816988961611e+01,6.620517886849182787e+01,1.505279562403704574e+01
1.107468185430388274e+02,6.511431407447484787e+01,1.505279562403704574e+01
1.008839083354353932e+02,6.537781300811499818e+01,1.505279562403704574e+01
6.701239807988847019e+01,7.512207115553124481e+01,1.505279562403704574e+01
8.875241501691361634e+01,7.654930937556505910e+01,1.505279562403704574e+01
7.627456785463515132e+01,7.829723347800721456e+01,1.505279562403704574e+01
1.107893333201348440e+02,7.870372405371976754e+01,1.505279022868036520e+01
9.390135404479276815e+01,7.661137869892995411e+01,1.438807826782543486e+01
8.328464385797299485e+01,6.957012648720258596e+01,1.438807826782543486e+01
7.297069782819237105e+01,7.642435044509767295e+01,1.438807826782543486e+01
1.049601564874294297e+02,7.048858297379616999e+01,1.438807826782543486e+01
7.789390705501419632e+01,7.671655122413734773e+01,1.438807826782543486e+01
7.173473482457680461e+01,7.576603887782889046e+01,1.438807826782543486e+01
1.043133946715611273e+02,8.059257660398186829e+01,1.438807826782543486e+01
9.994688558927326483e+01,7.739976832857516342e+01,1.438807826782543486e+01
8.204324594501208878e+01,6.543164424839584115e+01,1.438807826782543486e+01
8.686913177815536358e+01,7.375665180487932560e+01,1.438807826782543486e+01
7.803011538695848515e+01,7.424040815894704792e+01,1.438807826782543486e+01
1.002988451467410016e+02,7.697534939384766517e+01,1.438807826782543486e+01
8.118755431682065193e+01,7.451145407891732475e+01,1.438807826782543486e+01
7.227794412931152124e+01,7.318749634755296540e+01,1.438807826782543486e+01
9.686050154153886638e+01,7.757366414238204300e+01,1.438807826782543486e+01
8.038474430943229265e+01,8.066893922464706179e+01,1.438807826782543486e+01
9.643852595230627855e+01,8.531613287062610596e+01,1.438807826782543486e+01
7.818810923427477633e+01,7.950057727599072166e+01,1.438807826782543486e+01
1.131758396574306005e+02,7.992348112590362064e+01,1.438807826782543486e+01
9.666159556607108527e+01,7.507836839970806864e+01,1.438807826782543486e+01
7.318573484916933580e+01,7.480384794804369619e+01,1.438807826782543486e+01
9.355172752211767317e+01,7.341874549760080981e+01,1.432699579579183080e+01
7.359876216701354679e+01,7.740643469390850839e+01,1.266073814104474593e+01
8.910007138703136320e+01,7.897513443019713009e+01,1.266073814104474593e+01
7.506249945528246315e+01,7.697964352513648123e+01,1.266073814104474593e+01
9.700579296699015686e+01,8.366426612740352198e+01,1.266073814104474593e+01
9.638232082218833341e+01,7.988553414096972460e+01,1.266073814104474593e+01
1.054784729436341593e+02,8.414015476859817966e+01,1.266073814104474593e+01
8.899052876869447459e+01,8.021963224838454209e+01,1.266073814104474593e+01
8.224319178359844784e+01,8.194062212937582501e+01,1.266073814104474593e+01
8.030651854953597990e+01,8.037992541841080651e+01,1.266073814104474593e+01
9.116661946586739873e+01,7.761768331740059068e+01,1.266073814104474593e+01
7.421816968434188766e+01,7.794450067595934684e+01,1.266073814104474593e+01
8.735433950517486323e+01,7.898879122397021035e+01,1.266073814104474593e+01
8.192617994567906692e+01,7.500586088874761970e+01,1.266073814104474593e+01
7.620609900765484213e+01,7.438581920887078525e+01,1.266073814104474593e+01
8.979354704455087699e+01,8.434908114331010154e+01,1.266073814104474593e+01
1.108066359886823591e+02,7.954612865168009250e+01,1.266073814104474593e+01
1.050584734099949884e+02,8.957009361612517750e+01,1.266073814104474593e+01
8.293604568267724630e+01,8.639829220266891241e+01,1.266073814104474593e+01
9.756185589479123621e+01,8.796010257363074913e+01,1.194624817465607691e+01
9.189450739702164128e+01,8.728965746337408405e+01,1.194624817465607691e+01
9.523241696139760393e+01,8.974891410741349773e+01,1.194624817465607691e+01
8.840065472521433776e+01,7.193645688399362825e+01,1.194624817465607691e+01
8.607502400982957624e+01,8.341778609227378638e+01,1.194624817465607691e+01
1.061860707275939433e+02,9.055036383800724309e+01,1.194624817465607691e+01
9.663411471967043553e+01,8.533007603856964352e+01,1.190048360600106037e+01
6.524640679344310001e+01,8.049054715670190774e+01,1.190048360600106037e+01
9.054402144960089061e+01,8.994794754219634569e+01,1.190048360600106037e+01
9.044486444304793338e+01,8.834614309195049486e+01,1.190048360600106037e+01
8.864716337054461803e+01,8.084100923993807442e+01,1.188163945576008018e+01
7.672473001649572666e+01,8.586641219876150899e+01,1.188163945576008018e+01
8.979238762363057447e+01,8.484586030845558469e+01,1.188163945576008018e+01
6.609099195187982900e+01,7.568544507044785519e+01,1.188163945576008018e+01
7.633551589103494450e+01,8.121994691487981299e+01,1.155517925844175409e+01
9.002829218388568222e+01,8.757776262994023853e+01,1.155517925844175409e+01
7.366797108799028138e+01,8.397621490935800637e+01,1.155517925844175409e+01
7.803714822633222070e+01,8.487113022302769139e+01,1.155517925844175409e+01
7.443933218222900905e+01,8.297415192754991153e+01,1.155517925844175409e+01
8.313794337224608455e+01,8.284182806441769742e+01,1.155517925844175409e+01
7.672654468506149783e+01,8.605701768458389722e+01,1.155517925844175409e+01
8.736204673408801114e+01,8.567806131608071496e+01,1.155517925844175409e+01
7.573454475506234473e+01,8.267950166459077366e+01,1.155517925844175409e+01
8.905738900481343023e+01,8.466657225153477384e+01,1.103941707788230531e+01
8.823402094806142770e+01,9.010830883446617179e+01,1.103941707788230531e+01
9.118773821634904664e+01,8.555933870278362008e+01,1.103941707788230531e+01
7.650151983334873762e+01,8.464347931777068368e+01,1.103941707788230531e+01
9.773143192008205915e+01,8.192611040851419091e+01,1.103941707788230531e+01
9.276881038325775819e+01,8.622013924597659695e+01,1.103941707788230531e+01
7.809403978376194289e+01,8.550719843595233272e+01,1.103941707788230531e+01
9.613721657694972578e+01,8.546166332261245202e+01,1.103941707788230531e+01
1.149630687367939572e+02,8.249802301761796741e+01,1.103941707788230531e+01
7.553420150281900192e+01,8.675243934961204673e+01,1.101465614030047391e+01
9.429950281881441754e+01,8.984912296946359334e+01,1.101465614030047391e+01
8.897674560635411467e+01,8.883422568831707622e+01,1.101465614030047391e+01
7.507794620498316363e+01,8.082180059196487321e+01,1.101465614030047391e+01
9.546676448286150674e+01,8.061647790709146477e+01,1.101465614030047391e+01
9.356450579648716825e+01,8.867561174795119427e+01,1.101465614030047391e+01
1.022343157538024627e+02,8.673597149649511096e+01,1.101465614030047391e+01
9.831133782931195242e+01,8.927611795230467351e+01,1.101465614030047391e+01
6.984481663494821646e+01,8.284892244860469646e+01,1.080163109776040642e+01
7.849006715064547279e+01,8.465297005598716851e+01,1.080163109776040642e+01
7.747201604549766785e+01,8.198228118651830698e+01,9.545027727832405162e+00
8.191659534297821210e+01,8.558650188391123947e+01,9.545027727832405162e+00
8.992117986455710366e+01,8.691285930212120547e+01,9.545027727832405162e+00
9.470025832040924740e+01,7.929390925363510689e+01,9.545027727832405162e+00
7.124289295271742617e+01,8.385769851608353065e+01,9.545027727832405162e+00
8.877612474965863498e+01,8.735564437487687428e+01,9.545027727832405162e+00
8.960676008513489421e+01,8.809628963289769388e+01,9.545027727832405162e+00
9.368711609849029287e+01,9.287545295100809994e+01,9.545027727832405162e+00
6.833081610710652853e+01,8.230807233987614779e+01,9.545027727832405162e+00
7.073199039096797947e+01,8.354481486417226677e+01,9.545027727832405162e+00
8.917726634830066246e+01,9.101162033618847147e+01,9.545027727832405162e+00
8.655992044011924236e+01,8.660448524972237294e+01,9.545027727832405162e+00
8.328819579325733002e+01,8.565288701941570082e+01,9.545027727832405162e+00
9.090970850657751612e+01,9.305476451361687396e+01,9.545027727832405162e+00
8.118495235953223244e+01,8.552832195403975390e+01,9.545027727832405162e+00
7.140094621546998610e+01,8.403866850512875430e+01,9.545027727832405162e+00
9.246044083745559305e+01,8.730742848690358926e+01,9.545027727832405162e+00
8.926699840900946015e+01,8.650660867479383853e+01,9.545027727832405162e+00
8.797996890162315253e+01,9.066876437153233326e+01,9.545027727832405162e+00
9.162143614252809698e+01,8.783699564301241480e+01,9.545027727832405162e+00
8.558091123463469785e+01,8.159282102773345002e+01,9.545027727832405162e+00
9.511967162304460999e+01,8.353575168659979511e+01,9.545027727832405162e+00
8.589893324156585663e+01,8.638245104268723651e+01,9.545027727832405162e+00
7.094836158809953019e+01,7.613721468602321352e+01,9.545027727832405162e+00
9.292763142984358637e+01,8.920124383451047834e+01,9.545027727832405162e+00
8.020024132403924000e+01,8.745266372477320260e+01,9.545027727832405162e+00
7.910432552312647658e+01,8.873720273691917271e+01,9.545027727832405162e+00
9.673077300929404032e+01,8.863804471547634023e+01,9.545027727832405162e+00
8.924757582743120565e+01,8.103544161832682846e+01,9.545027727832405162e+00
9.048169802942211959e+01,8.478093005205697352e+01,9.545027727832405162e+00
9.982613453408698945e+01,8.803942095552349656e+01,9.545027727832405162e+00
1.067858734174501052e+02,7.545284041323674273e+01,9.545027727832405162e+00
9.387540612263538264e+01,8.818621004702688992e+01,9.545027727832405162e+00
8.423078585762189618e+01,7.747602149473249256e+01,9.545027727832405162e+00
8.612285746345601467e+01,6.887095032846927722e+01,9.545027727832405162e+00
8.369506240100842831e+01,8.587410649225031989e+01,9.545027727832405162e+00
8.978717404314836870e+01,8.288161929685077212e+01,9.545027727832405162e+00
1.001429740611129517e+02,8.268841483241851620e+01,9.545027727832405162e+00
6.567223349599998983e+01,7.890973137590863473e+01,9.545027727832405162e+00
8.940480555851851818e+01,9.331322792701337221e+01,9.545027727832405162e+00
7.547831451068446995e+01,8.678388389198376274e+01,9.545027727832405162e+00
9.193735788146264554e+01,8.828345150518043738e+01,9.306079154634787187e+00
9.444743233687238160e+01,8.676004989200922068e+01,9.306079154634787187e+00
8.970264981098227963e+01,9.288287583119536350e+01,9.190830413139920552e+00
1.007686808947704122e+02,9.520813745168902642e+01,9.190830413139920552e+00
8.965586821526454742e+01,8.403412370291800926e+01,8.455104447005041379e+00
7.734633593419752629e+01,8.944444268360820161e+01,8.455104447005041379e+00
8.832494020641779287e+01,8.680084986102045264e+01,8.455104447005041379e+00
9.178210519267439338e+01,8.705909478503953380e+01,8.455104447005041379e+00
8.565568676192184228e+01,9.175755887437487957e+01,8.455104447005041379e+00
8.318423395712224533e+01,8.646525882871539181e+01,8.455104447005041379e+00
7.787146505479387315e+01,8.593565432058873910e+01,8.455104447005041379e+00
7.859436193357910838e+01,8.957682105659294791e+01,8.455104447005041379e+00
6.725389565153329841e+01,8.060332436971465597e+01,8.455104447005041379e+00
9.315683413213139374e+01,8.726150780668632478e+01,8.455104447005041379e+00
9.001871917481712160e+01,9.061306524359878267e+01,8.455104447005041379e+00
6.775251659775844360e+01,8.378437956264744457e+01,8.219898868630068023e+00
7.652878019899330297e+01,9.048008317145801982e+01,8.219898868630068023e+00
8.398404263674308368e+01,8.995910324018971949e+01,8.219898868630068023e+00
9.423267305339564359e+01,8.977690615308227962e+01,8.219898868630068023e+00
6.909165300273120636e+01,8.502525752322419805e+01,8.219898868630068023e+00
9.124871597582477989e+01,8.832681645811176452e+01,8.219898868630068023e+00
7.708368337876325427e+01,8.624560737442068614e+01,8.219898868630068023e+00
9.300786515960017198e+01,8.736526327000153458e+01,8.219898868630068023e+00
8.238110348762094759e+01,8.801938168089297676e+01,8.219898868630068023e+00
7.143371723203621571e+01,8.502204190508486192e+01,8.219898868630068023e+00
7.342213816633088186e+01,8.241265036869921801e+01,8.219898868630068023e+00
9.580035827087229450e+01,8.953989167291952356e+01,8.219898868630068023e+00
8.803085499451752582e+01,8.883204369399867062e+01,7.912495801708914200e+00
5.602677140365672415e+01,7.784555013072272800e+01,7.912495801708914200e+00
9.580929212717654764e+01,8.002693293253385320e+01,7.912495801708914200e+00
8.288393699898522016e+01,8.784592962478231470e+01,7.251998227374343742e+00
7.339233596024659789e+01,8.702403282187088962e+01,7.251998227374343742e+00
1.051201314220407994e+02,9.110058191105716219e+01,7.251998227374343742e+00
9.101503590725565118e+01,8.610651900485741805e+01,7.251998227374343742e+00
8.054348898095531695e+01,8.855104655897035570e+01,7.251998227374343742e+00
1.019613406762020560e+02,9.176301378695541189e+01,7.251998227374343742e+00
7.379673410336552308e+01,8.805299869549938308e+01,7.251998227374343742e+00
7.759592849924561619e+01,8.916304373071298528e+01,7.251998227374343742e+00
6.919166850180006634e+01,8.564396395298520304e+01,7.251998227374343742e+00
7.925183135045224958e+01,8.698450039536531619e+01,7.251998227374343742e+00
9.925432716354421814e+01,9.507841116836340234e+01,7.251998227374343742e+00
8.540259385170536177e+01,9.224228961906999302e+01,7.251998227374343742e+00
7.659482464586747597e+01,8.529938152258119999e+01,7.251998227374343742e+00
8.673738615870311719e+01,9.307162737979449219e+01,7.251922038629814438e+00
9.053343187253963720e+01,1.012664445808593570e+02,7.251922038629814438e+00
7.782015632556461071e+01,8.612127758749244322e+01,7.251922038629814438e+00
8.661375490152420298e+01,9.393569388706691825e+01,7.251922038629814438e+00
8.868004344577036591e+01,9.381398814953151089e+01,7.251922038629814438e+00
8.496945226062450729e+01,8.909206910445310257e+01,7.251922038629814438e+00
8.246706828927949573e+01,9.350683386869927460e+01,7.251922038629814438e+00
7.333134415043404886e+01,8.510015465789408040e+01,7.251922038629814438e+00
9.358117198810978721e+01,9.643937473193371090e+01,7.251922038629814438e+00
8.978316561993847245e+01,9.414423150300689258e+01,7.164881486863663440e+00
9.913854146679808821e+01,9.262272346950371116e+01,7.164881486863663440e+00
5.758134655152607451e+01,7.874141586416001815e+01,7.164881486863663440e+00
7.690473763169704569e+01,9.123416015921111466e+01,7.164881486863663440e+00
7.744731368232862678e+01,8.794371160506953800e+01,7.164881486863663440e+00
8.736746630346044640e+01,9.757231421712165798e+01,7.164881486863663440e+00
8.315555120805963440e+01,9.157515524953453223e+01,7.164881486863663440e+00
1.161632024971879673e+02,9.218447690200521549e+01,7.164881486863663440e+00
6.661602450186622093e+01,8.698603481224786549e+01,7.164881486863663440e+00
8.483574987952064816e+01,9.096887177000463964e+01,7.164881486863663440e+00
6.492841407537653708e+01,8.719453865200297571e+01,6.853777010786046731e+00
8.692852590311480299e+01,9.266934039447173177e+01,6.853777010786046731e+00
7.591430708127391824e+01,8.446627736637098849e+01,6.853777010786046731e+00
8.195281765386454254e+01,8.943329913498509143e+01,6.853777010786046731e+00
8.862297552644828613e+01,9.413814378528259397e+01,6.853777010786046731e+00
9.305084376892649800e+01,9.078017025557171849e+01,6.853777010786046731e+00
7.323466695338841248e+01,9.267489483479032231e+01,6.853777010786046731e+00
8.936776242475285414e+01,8.852558729279421357e+01,6.853777010786046731e+00
8.226721687886441714e+01,9.097872438992327204e+01,6.853777010786046731e+00
8.066858171512414799e+01,8.997894338970716888e+01,6.853777010786046731e+00
8.140207363066380708e+01,9.242585747473705737e+01,6.635781278879036904e+00
8.798419149808030681e+01,9.362723643062652457e+01,6.635781278879036904e+00
9.067304535557119038e+01,9.457420845410251786e+01,6.635781278879036904e+00
8.454511685027571843e+01,9.232545481802191034e+01,6.635781278879036904e+00
7.481299709570228629e+01,8.815980347951223450e+01,6.635781278879036904e+00
7.827951460510630000e+01,8.820409563890801508e+01,6.635781278879036904e+00
9.537383351041852109e+01,9.552234884215080513e+01,6.635781278879036904e+00
8.888845097480148638e+01,9.075165468722023832e+01,6.635781278879036904e+00
7.527199712038492407e+01,8.853165536732761609e+01,6.635781278879036904e+00
9.095648883346099467e+01,9.585939762244586859e+01,6.635781278879036904e+00
7.754941665407041285e+01,8.979066097897893428e+01,6.635781278879036904e+00
7.265092051822146857e+01,8.481257071022454852e+01,6.635781278879036904e+00
7.852602625032673700e+01,8.956256214810174754e+01,6.635781278879036904e+00
8.212825336659150821e+01,8.667623986649914514e+01,6.635781278879036904e+00
1.031975192834803750e+02,9.540536184593909752e+01,6.635781278879036904e+00
8.034921263968729477e+01,8.778488158674483088e+01,6.635781278879036904e+00
8.903259948975555460e+01,8.600461134623731141e+01,6.635781278879036904e+00
8.544983694900982130e+01,9.117942931672583029e+01,6.635781278879036904e+00
7.909010486467357737e+01,9.163562439221877298e+01,6.635781278879036904e+00
7.365326253912513721e+01,8.694259547485380324e+01,6.635781278879036904e+00
9.395655019500439664e+01,9.814610644188999800e+01,6.635781278879036904e+00
9.093495566012420284e+01,9.853956453966399920e+01,6.635781278879036904e+00
9.521612951078907372e+01,9.508955215747297984e+01,6.635781278879036904e+00
8.527773054467691338e+01,9.207679241024759165e+01,6.552582041579029237e+00
8.799134760151001444e+01,9.801890784707404691e+01,6.552582041579029237e+00
6.888094614017570905e+01,8.719788339389297960e+01,6.552582041579029237e+00
8.797167074753528482e+01,9.551469885576288732e+01,6.552582041579029237e+00
6.912920960318697894e+01,8.770451026311734211e+01,6.552582041579029237e+00
9.957417805999540406e+01,9.748904084562045114e+01,6.552582041579029237e+00
9.162822896984721410e+01,9.391166297776992167e+01,6.552582041579029237e+00
1.037379867560510718e+02,9.192376337509772100e+01,6.552582041579029237e+00
7.274571620904042391e+01,8.690867266729252094e+01,6.552582041579029237e+00
9.199190475674149070e+01,9.201402497453391049e+01,6.552582041579029237e+00
6.277865278768317836e+01,8.156819797888888957e+01,6.552582041579029237e+00
8.562796661423979572e+01,9.208705485893176501e+01,6.552582041579029237e+00
8.994852279186036981e+01,9.450244027466558805e+01,6.552582041579029237e+00
1.054341202333881427e+02,9.665159451412013425e+01,6.552582041579029237e+00
8.296402507821701988e+01,9.804993051065888210e+01,6.552582041579029237e+00
1.000942076396645177e+02,9.186167262808609735e+01,6.552582041579029237e+00
6.165905695730846503e+01,8.364842168351779605e+01,6.492890255997536997e+00
7.209990847980790818e+01,8.903815171963407238e+01,6.492890255997536997e+00
7.914967986804010991e+01,9.074796593663400301e+01,6.492890255997536997e+00
8.529474982845523812e+01,9.333130171247100293e+01,6.492890255997536997e+00
7.600394596629932664e+01,9.188239808468256342e+01,6.404271786602222960e+00
7.063920061880612877e+01,9.141542004079718708e+01,6.404271786602222960e+00
8.129803066433488823e+01,9.362887558633664753e+01,6.404271786602222960e+00
9.390912167761595697e+01,9.744673333629357614e+01,6.404271786602222960e+00
7.718576809897172097e+01,8.953748611639971955e+01,6.404271786602222960e+00
7.536411567911844145e+01,9.044776638985892703e+01,6.404271786602222960e+00
7.588564484107628516e+01,8.461503389046045243e+01,6.404271786602222960e+00
8.527720605512794805e+01,9.092500633195992066e+01,6.404271786602222960e+00
1.182326863929979055e+02,8.890192116625682672e+01,6.404271786602222960e+00
1.058149763625958286e+02,9.632793754672489683e+01,6.404271786602222960e+00
8.135708482546688458e+01,9.080819774105479780e+01,6.404271786602222960e+00
8.483232021248953458e+01,8.906911559955828750e+01,6.404271786602222960e+00
9.380752352017938733e+01,8.845888628546475729e+01,6.396625522734638025e+00
8.214085301347775214e+01,9.626451187977605173e+01,6.396625522734638025e+00
7.046682498119646709e+01,8.636737121255626448e+01,6.396625522734638025e+00
9.083475387587701277e+01,9.337523330162053981e+01,6.396625522734638025e+00
8.055392816749012752e+01,8.335709414743777756e+01,6.380639918011169698e+00
8.178846250177382160e+01,9.319572369037328485e+01,6.380639918011169698e+00
9.792987192233620419e+01,9.022440364137864321e+01,6.380639918011169698e+00
8.047414922434990103e+01,9.419881835773497869e+01,6.380639918011169698e+00
9.645455247236036200e+01,8.395344597159335365e+01,6.380639918011169698e+00
8.009995277516865997e+01,7.818786149851111134e+01,6.380639918011169698e+00
7.936842302896641854e+01,9.572126130876341676e+01,6.380639918011169698e+00
8.255198983019690218e+01,9.719867190422331760e+01,6.380639918011169698e+00
8.233629625509048822e+01,9.595737129693672784e+01,6.380639918011169698e+00
